timestamp,mod_temp,power,irradiance
2014-01-05 14:00:00,24.3534271,348.244385,13.530162
2014-01-05 14:15:00,21.5991263,187.697372,12.8687324
2014-01-05 14:30:00,17.8269669,84.84287259999999,11.7816833
2014-01-05 14:45:00,15.334177100000002,38.4462929,11.7232426
2014-01-05 15:00:00,13.591525400000002,29.309845000000003,12.1214729
2014-01-05 15:15:00,12.5630783,18.6394939,13.3690596
2014-01-05 15:30:00,11.6134211,2.86477327,16.8942211
2014-01-05 15:45:00,10.4894922,0.0,18.2948353
2014-01-05 16:00:00,9.69013735,0.0,19.3029089
2014-01-06 11:00:00,12.5268111,61.178215,10.4375228
2014-01-06 11:15:00,12.455444,58.9200478,10.3686307
2014-01-06 11:30:00,12.4994372,58.88842389999999,10.1432039
2014-01-06 11:45:00,12.3418224,57.6210938,9.84612274
2014-01-06 12:00:00,12.1041437,49.2797241,8.44934739
2014-01-06 12:15:00,11.9494792,52.7345619,7.34542218
2014-01-06 12:30:00,12.0199363,52.4717255,7.90771142
2014-01-06 12:45:00,12.0976008,64.56408689999999,8.02917252
2014-01-06 13:00:00,12.230264300000002,62.134033200000005,6.48112774
2014-01-06 13:15:00,12.138747300000002,46.1337852,3.89845339
2014-01-06 13:30:00,11.9722552,41.035099,3.16776981
2014-01-06 13:45:00,11.9064552,40.5948677,3.0831871
2014-01-06 14:00:00,11.8041501,31.5400887,2.35227927
2014-01-06 14:15:00,11.6930047,33.663444500000004,1.99265461
2014-01-06 14:30:00,11.6057299,26.7322254,2.39734039
2014-01-06 14:45:00,11.6074031,16.5312672,2.49704151
2014-01-06 15:00:00,11.785570800000002,5.28911686,2.60033245
2014-01-06 15:15:00,11.537531800000002,0.00869061425,3.75748878
2014-01-06 15:30:00,11.4624788,0.0,8.33918096
2014-01-06 15:45:00,11.3776412,0.0,12.418240699999998
2014-01-07 11:00:00,25.1939054,307.395538,2.12464256
2014-01-07 11:15:00,22.5529849,381.40506,2.25003967
2014-01-07 11:30:00,22.710768,353.284698,2.47210178
2014-01-07 11:45:00,22.5045921,413.367004,2.62766113
2014-01-07 12:00:00,23.4050902,505.767242,2.52218494
2014-01-07 12:15:00,27.7776784,627.905945,2.43494625
2014-01-07 12:30:00,24.1646602,196.077744,2.12000732
2014-01-07 12:45:00,20.6825922,156.570221,2.20821705
2014-01-07 13:00:00,19.6765464,134.45921299999998,2.40254593
2014-01-07 13:15:00,18.7043008,144.892181,2.60263081
2014-01-07 13:30:00,19.4512984,282.349243,3.18238062
2014-01-07 13:45:00,22.3035767,320.075836,3.22953313
2014-01-07 14:00:00,21.8612872,190.300354,2.66858482
2014-01-07 14:15:00,19.9067155,181.387207,2.40660362
2014-01-07 14:30:00,19.1478251,61.2972145,2.56852188
2014-01-07 14:45:00,17.559963600000003,50.5380096,3.4119029000000003
2014-01-07 15:00:00,16.405562300000003,33.0956841,5.64176655
2014-01-07 15:15:00,15.378009699999998,20.2363682,6.29712238
2014-01-07 15:30:00,14.6466021,8.09999084,7.06870556
2014-01-07 16:00:00,13.5613664,0.0,8.39723625
2014-01-08 11:00:00,25.783905800000003,545.798462,0.0
2014-01-08 11:15:00,26.8370307,588.7497559999999,0.0
2014-01-08 11:30:00,27.0729768,497.235962,0.0
2014-01-08 11:45:00,26.5845918,599.3534549999999,0.0
2014-01-08 12:00:00,26.4756372,566.37085,0.546731472
2014-01-08 12:15:00,25.9339732,564.5462650000001,2.04829178
2014-01-08 12:30:00,25.7913928,498.2309570000001,0.780606508
2014-01-08 12:45:00,24.5955596,485.430542,1.57023516
2014-01-08 13:00:00,25.486264,493.637451,1.06488161
2014-01-08 13:15:00,24.9396724,459.113342,1.39201374
2014-01-08 13:30:00,23.6443052,418.662506,2.05521641
2014-01-08 13:45:00,23.0114204,373.071686,2.28709354
2014-01-08 14:00:00,22.044823,324.281036,1.78927135
2014-01-08 14:15:00,20.794443,261.8703,2.28508396
2014-01-08 14:30:00,19.9387097,188.250366,2.5801918
2014-01-08 14:45:00,19.1457596,124.593079,2.81046581
2014-01-08 15:00:00,18.1347038,75.78697199999999,2.94490681
2014-01-08 15:15:00,16.3514655,34.994113899999995,3.17782307
2014-01-08 15:30:00,13.8195715,10.5770512,4.03446179
2014-01-08 16:00:00,10.2254006,0.0,7.12210484
2014-01-09 11:00:00,29.3190961,633.4205929999999,2.16634197
2014-01-09 11:15:00,29.8283484,626.2988280000001,2.26522942
2014-01-09 11:30:00,29.7593322,618.4969480000001,2.48713303
2014-01-09 11:45:00,29.5181447,609.100586,2.48617687
2014-01-09 12:00:00,29.0390339,591.81958,2.50446301
2014-01-09 12:15:00,28.3358195,575.409363,2.65399151
2014-01-09 12:30:00,28.1987952,551.499084,2.66074657
2014-01-09 12:45:00,28.0400544,524.382263,2.60695133
2014-01-09 13:00:00,27.2771283,495.428497,2.45291824
